"","state","eth","male","age","educ","n"
"540",4,"White",0.5,"70+","Post-grad",51035
"541",4,"Black",-0.5,"18-29","No HS",2768
"542",4,"Black",-0.5,"18-29","HS",7544
"543",4,"Black",-0.5,"18-29","Some college",13733
"544",4,"Black",-0.5,"18-29","4-Year College",2510
"545",4,"Black",-0.5,"18-29","Post-grad",605
"546",4,"Black",-0.5,"30-39","No HS",1210
"547",4,"Black",-0.5,"30-39","HS",4250
"548",4,"Black",-0.5,"30-39","Some college",8872
"549",4,"Black",-0.5,"30-39","4-Year College",3454
"550",4,"Black",-0.5,"30-39","Post-grad",2016
"551",4,"Black",-0.5,"40-49","No HS",1264
"552",4,"Black",-0.5,"40-49","HS",2877
"553",4,"Black",-0.5,"40-49","Some college",8158
"554",4,"Black",-0.5,"40-49","4-Year College",2806
"555",4,"Black",-0.5,"40-49","Post-grad",2481
"556",4,"Black",-0.5,"50-59","No HS",1538
"557",4,"Black",-0.5,"50-59","HS",3341
"558",4,"Black",-0.5,"50-59","Some college",7100
"559",4,"Black",-0.5,"50-59","4-Year College",2083
"560",4,"Black",-0.5,"50-59","Post-grad",1533
"561",4,"Black",-0.5,"60-69","No HS",1065
"562",4,"Black",-0.5,"60-69","HS",3325
"563",4,"Black",-0.5,"60-69","Some college",4907
"564",4,"Black",-0.5,"60-69","4-Year College",1519
"565",4,"Black",-0.5,"60-69","Post-grad",1429
"566",4,"Black",-0.5,"70+","No HS",1517
"567",4,"Black",-0.5,"70+","HS",2206
"568",4,"Black",-0.5,"70+","Some college",2804
"569",4,"Black",-0.5,"70+","4-Year College",1166
"570",4,"Black",-0.5,"70+","Post-grad",791
"571",4,"Black",0.5,"18-29","No HS",4918
"572",4,"Black",0.5,"18-29","HS",10613
"573",4,"Black",0.5,"18-29","Some college",14093
"574",4,"Black",0.5,"18-29","4-Year College",3001
"575",4,"Black",0.5,"18-29","Post-grad",656
"576",4,"Black",0.5,"30-39","No HS",2087
"577",4,"Black",0.5,"30-39","HS",6156
"578",4,"Black",0.5,"30-39","Some college",9227
"579",4,"Black",0.5,"30-39","4-Year College",3225
"580",4,"Black",0.5,"30-39","Post-grad",1379
"581",4,"Black",0.5,"40-49","No HS",1743
"582",4,"Black",0.5,"40-49","HS",5892
"583",4,"Black",0.5,"40-49","Some college",8483
"584",4,"Black",0.5,"40-49","4-Year College",3045
"585",4,"Black",0.5,"40-49","Post-grad",2297
"586",4,"Black",0.5,"50-59","No HS",1974
"587",4,"Black",0.5,"50-59","HS",4323
"588",4,"Black",0.5,"50-59","Some college",6532
"589",4,"Black",0.5,"50-59","4-Year College",2491
"590",4,"Black",0.5,"50-59","Post-grad",1270
"591",4,"Black",0.5,"60-69","No HS",1136
"592",4,"Black",0.5,"60-69","HS",2795
"593",4,"Black",0.5,"60-69","Some college",5016
"594",4,"Black",0.5,"60-69","4-Year College",1882
"595",4,"Black",0.5,"60-69","Post-grad",1548
"596",4,"Black",0.5,"70+","No HS",1184
"597",4,"Black",0.5,"70+","HS",1988
"598",4,"Black",0.5,"70+","Some college",2047
"599",4,"Black",0.5,"70+","4-Year College",716
"600",4,"Black",0.5,"70+","Post-grad",579
"601",4,"Other",-0.5,"18-29","No HS",15953
"602",4,"Other",-0.5,"18-29","HS",31283
"603",4,"Other",-0.5,"18-29","Some college",47807
"604",4,"Other",-0.5,"18-29","4-Year College",10876
"605",4,"Other",-0.5,"18-29","Post-grad",2572
"606",4,"Other",-0.5,"30-39","No HS",9073
"607",4,"Other",-0.5,"30-39","HS",15549
"608",4,"Other",-0.5,"30-39","Some college",26261
"609",4,"Other",-0.5,"30-39","4-Year College",11730
"610",4,"Other",-0.5,"30-39","Post-grad",6542
"611",4,"Other",-0.5,"40-49","No HS",9359
"612",4,"Other",-0.5,"40-49","HS",14606
"613",4,"Other",-0.5,"40-49","Some college",20073
"614",4,"Other",-0.5,"40-49","4-Year College",9752
"615",4,"Other",-0.5,"40-49","Post-grad",6818
"616",4,"Other",-0.5,"50-59","No HS",10441
"617",4,"Other",-0.5,"50-59","HS",13521
"618",4,"Other",-0.5,"50-59","Some college",17213
"619",4,"Other",-0.5,"50-59","4-Year College",7413
"620",4,"Other",-0.5,"50-59","Post-grad",3939
"621",4,"Other",-0.5,"60-69","No HS",9516
"622",4,"Other",-0.5,"60-69","HS",9704
"623",4,"Other",-0.5,"60-69","Some college",12372
"624",4,"Other",-0.5,"60-69","4-Year College",4040
"625",4,"Other",-0.5,"60-69","Post-grad",3000
"626",4,"Other",-0.5,"70+","No HS",12077
"627",4,"Other",-0.5,"70+","HS",6179
"628",4,"Other",-0.5,"70+","Some college",5685
"629",4,"Other",-0.5,"70+","4-Year College",2294
"630",4,"Other",-0.5,"70+","Post-grad",1411
"631",4,"Other",0.5,"18-29","No HS",20776
"632",4,"Other",0.5,"18-29","HS",41431
"633",4,"Other",0.5,"18-29","Some college",41933
"634",4,"Other",0.5,"18-29","4-Year College",7734
"635",4,"Other",0.5,"18-29","Post-grad",1841
"636",4,"Other",0.5,"30-39","No HS",12103
"637",4,"Other",0.5,"30-39","HS",19773
"638",4,"Other",0.5,"30-39","Some college",22450
"639",4,"Other",0.5,"30-39","4-Year College",8570
"640",4,"Other",0.5,"30-39","Post-grad",4842
"641",4,"Other",0.5,"40-49","No HS",9522
"642",4,"Other",0.5,"40-49","HS",16804
"643",4,"Other",0.5,"40-49","Some college",18878
"644",4,"Other",0.5,"40-49","4-Year College",7934
"645",4,"Other",0.5,"40-49","Post-grad",5543
"646",4,"Other",0.5,"50-59","No HS",10186
"647",4,"Other",0.5,"50-59","HS",14464
"648",4,"Other",0.5,"50-59","Some college",12156
"649",4,"Other",0.5,"50-59","4-Year College",4695
"650",4,"Other",0.5,"50-59","Post-grad",4002
"651",4,"Other",0.5,"60-69","No HS",6808
"652",4,"Other",0.5,"60-69","HS",7987
"653",4,"Other",0.5,"60-69","Some college",9712
"654",4,"Other",0.5,"60-69","4-Year College",3768
"655",4,"Other",0.5,"60-69","Post-grad",3220
"656",4,"Other",0.5,"70+","No HS",7860
"657",4,"Other",0.5,"70+","HS",4514
"658",4,"Other",0.5,"70+","Some college",3953
"659",4,"Other",0.5,"70+","4-Year College",2110
"660",4,"Other",0.5,"70+","Post-grad",2291
"661",4,"Hispanic",-0.5,"18-29","No HS",19857
"662",4,"Hispanic",-0.5,"18-29","HS",40529
"663",4,"Hispanic",-0.5,"18-29","Some college",57605
"664",4,"Hispanic",-0.5,"18-29","4-Year College",11049
"665",4,"Hispanic",-0.5,"18-29","Post-grad",1592
"666",4,"Hispanic",-0.5,"30-39","No HS",9953
"667",4,"Hispanic",-0.5,"30-39","HS",20099
"668",4,"Hispanic",-0.5,"30-39","Some college",30385
"669",4,"Hispanic",-0.5,"30-39","4-Year College",11791
"670",4,"Hispanic",-0.5,"30-39","Post-grad",4638
"671",4,"Hispanic",-0.5,"40-49","No HS",9956
"672",4,"Hispanic",-0.5,"40-49","HS",17058
"673",4,"Hispanic",-0.5,"40-49","Some college",22789
"674",4,"Hispanic",-0.5,"40-49","4-Year College",8247
"675",4,"Hispanic",-0.5,"40-49","Post-grad",4328
"676",4,"Hispanic",-0.5,"50-59","No HS",12003
"677",4,"Hispanic",-0.5,"50-59","HS",15410
"678",4,"Hispanic",-0.5,"50-59","Some college",18807
"679",4,"Hispanic",-0.5,"50-59","4-Year College",6446
"680",4,"Hispanic",-0.5,"50-59","Post-grad",2902
"681",4,"Hispanic",-0.5,"60-69","No HS",10770
"682",4,"Hispanic",-0.5,"60-69","HS",11987
"683",4,"Hispanic",-0.5,"60-69","Some college",11773
"684",4,"Hispanic",-0.5,"60-69","4-Year College",2961
"685",4,"Hispanic",-0.5,"60-69","Post-grad",2446
"686",4,"Hispanic",-0.5,"70+","No HS",14836
"687",4,"Hispanic",-0.5,"70+","HS",9822
"688",4,"Hispanic",-0.5,"70+","Some college",7165
"689",4,"Hispanic",-0.5,"70+","4-Year College",1546
"690",4,"Hispanic",-0.5,"70+","Post-grad",1368
"691",4,"Hispanic",0.5,"18-29","No HS",27535
"692",4,"Hispanic",0.5,"18-29","HS",51152
"693",4,"Hispanic",0.5,"18-29","Some college",49760
"694",4,"Hispanic",0.5,"18-29","4-Year College",7667
"695",4,"Hispanic",0.5,"18-29","Post-grad",1050
"696",4,"Hispanic",0.5,"30-39","No HS",14012
"697",4,"Hispanic",0.5,"30-39","HS",24303
"698",4,"Hispanic",0.5,"30-39","Some college",27080
"699",4,"Hispanic",0.5,"30-39","4-Year College",9928
"700",4,"Hispanic",0.5,"30-39","Post-grad",3600
"701",4,"Hispanic",0.5,"40-49","No HS",12160
"702",4,"Hispanic",0.5,"40-49","HS",18914
"703",4,"Hispanic",0.5,"40-49","Some college",20439
"704",4,"Hispanic",0.5,"40-49","4-Year College",7373
"705",4,"Hispanic",0.5,"40-49","Post-grad",3135
"706",4,"Hispanic",0.5,"50-59","No HS",12352
"707",4,"Hispanic",0.5,"50-59","HS",16037
"708",4,"Hispanic",0.5,"50-59","Some college",14977
"709",4,"Hispanic",0.5,"50-59","4-Year College",5356
"710",4,"Hispanic",0.5,"50-59","Post-grad",2767
"711",4,"Hispanic",0.5,"60-69","No HS",8956
"712",4,"Hispanic",0.5,"60-69","HS",9037
"713",4,"Hispanic",0.5,"60-69","Some college",10882
"714",4,"Hispanic",0.5,"60-69","4-Year College",3193
"715",4,"Hispanic",0.5,"60-69","Post-grad",2341
"716",4,"Hispanic",0.5,"70+","No HS",9202
"717",4,"Hispanic",0.5,"70+","HS",6496
"718",4,"Hispanic",0.5,"70+","Some college",6556
"719",4,"Hispanic",0.5,"70+","4-Year College",1868
"720",4,"Hispanic",0.5,"70+","Post-grad",1393
"721",5,"White",-0.5,"18-29","No HS",13060
"722",5,"White",-0.5,"18-29","HS",43988
"723",5,"White",-0.5,"18-29","Some college",71053
"724",5,"White",-0.5,"18-29","4-Year College",25632
"725",5,"White",-0.5,"18-29","Post-grad",6423
"726",5,"White",-0.5,"30-39","No HS",8484
"727",5,"White",-0.5,"30-39","HS",32045
"728",5,"White",-0.5,"30-39","Some college",46434
"729",5,"White",-0.5,"30-39","4-Year College",27473
"730",5,"White",-0.5,"30-39","Post-grad",14884
"731",5,"White",-0.5,"40-49","No HS",8234
"732",5,"White",-0.5,"40-49","HS",38174
"733",5,"White",-0.5,"40-49","Some college",47335
"734",5,"White",-0.5,"40-49","4-Year College",25034
"735",5,"White",-0.5,"40-49","Post-grad",14179
"736",5,"White",-0.5,"50-59","No HS",14238
"737",5,"White",-0.5,"50-59","HS",55044
"738",5,"White",-0.5,"50-59","Some college",48929
"739",5,"White",-0.5,"50-59","4-Year College",24664
"740",5,"White",-0.5,"50-59","Post-grad",11941
"741",5,"White",-0.5,"60-69","No HS",14011
"742",5,"White",-0.5,"60-69","HS",53933
"743",5,"White",-0.5,"60-69","Some college",43489
"744",5,"White",-0.5,"60-69","4-Year College",19386
"745",5,"White",-0.5,"60-69","Post-grad",12933
"746",5,"White",-0.5,"70+","No HS",33172
"747",5,"White",-0.5,"70+","HS",69033
"748",5,"White",-0.5,"70+","Some college",38752
"749",5,"White",-0.5,"70+","4-Year College",12561
"750",5,"White",-0.5,"70+","Post-grad",10133
"751",5,"White",0.5,"18-29","No HS",17708
"752",5,"White",0.5,"18-29","HS",59267
"753",5,"White",0.5,"18-29","Some college",65623
"754",5,"White",0.5,"18-29","4-Year College",17774
"755",5,"White",0.5,"18-29","Post-grad",3470
"756",5,"White",0.5,"30-39","No HS",10188
"757",5,"White",0.5,"30-39","HS",48073
"758",5,"White",0.5,"30-39","Some college",38640
"759",5,"White",0.5,"30-39","4-Year College",23679
"760",5,"White",0.5,"30-39","Post-grad",9777
"761",5,"White",0.5,"40-49","No HS",13233
"762",5,"White",0.5,"40-49","HS",47799
"763",5,"White",0.5,"40-49","Some college",40040
"764",5,"White",0.5,"40-49","4-Year College",21486
"765",5,"White",0.5,"40-49","Post-grad",10303
"766",5,"White",0.5,"50-59","No HS",21266
"767",5,"White",0.5,"50-59","HS",58217
"768",5,"White",0.5,"50-59","Some college",39559
"769",5,"White",0.5,"50-59","4-Year College",19307
"770",5,"White",0.5,"50-59","Post-grad",10071
"771",5,"White",0.5,"60-69","No HS",16470
"772",5,"White",0.5,"60-69","HS",45900
"773",5,"White",0.5,"60-69","Some college",38276
"774",5,"White",0.5,"60-69","4-Year College",20184
"775",5,"White",0.5,"60-69","Post-grad",14183
"776",5,"White",0.5,"70+","No HS",22954
"777",5,"White",0.5,"70+","HS",41670
"778",5,"White",0.5,"70+","Some college",29918
"779",5,"White",0.5,"70+","4-Year College",16008
"780",5,"White",0.5,"70+","Post-grad",12845
"781",5,"Black",-0.5,"18-29","No HS",5255
"782",5,"Black",-0.5,"18-29","HS",14808
"783",5,"Black",-0.5,"18-29","Some college",20701
"784",5,"Black",-0.5,"18-29","4-Year College",3043
"785",5,"Black",-0.5,"18-29","Post-grad",713
"786",5,"Black",-0.5,"30-39","No HS",3202
"787",5,"Black",-0.5,"30-39","HS",7991
"788",5,"Black",-0.5,"30-39","Some college",13733
"789",5,"Black",-0.5,"30-39","4-Year College",4692
"790",5,"Black",-0.5,"30-39","Post-grad",1746
"791",5,"Black",-0.5,"40-49","No HS",2586
"792",5,"Black",-0.5,"40-49","HS",9136
"793",5,"Black",-0.5,"40-49","Some college",10744
"794",5,"Black",-0.5,"40-49","4-Year College",4038
"795",5,"Black",-0.5,"40-49","Post-grad",3049
"796",5,"Black",-0.5,"50-59","No HS",5159
"797",5,"Black",-0.5,"50-59","HS",10019
"798",5,"Black",-0.5,"50-59","Some college",11110
"799",5,"Black",-0.5,"50-59","4-Year College",3511
"800",5,"Black",-0.5,"50-59","Post-grad",1505
"801",5,"Black",-0.5,"60-69","No HS",4714
"802",5,"Black",-0.5,"60-69","HS",7661
"803",5,"Black",-0.5,"60-69","Some college",6846
"804",5,"Black",-0.5,"60-69","4-Year College",2355
"805",5,"Black",-0.5,"60-69","Post-grad",1795
"806",5,"Black",-0.5,"70+","No HS",7263
"807",5,"Black",-0.5,"70+","HS",6068
"808",5,"Black",-0.5,"70+","Some college",2477
"809",5,"Black",-0.5,"70+","4-Year College",1000
"810",5,"Black",-0.5,"70+","Post-grad",819
"811",5,"Black",0.5,"18-29","No HS",6959
"812",5,"Black",0.5,"18-29","HS",17489
"813",5,"Black",0.5,"18-29","Some college",16404
"814",5,"Black",0.5,"18-29","4-Year College",1688
"815",5,"Black",0.5,"18-29","Post-grad",451
"816",5,"Black",0.5,"30-39","No HS",4023
"817",5,"Black",0.5,"30-39","HS",11338
"818",5,"Black",0.5,"30-39","Some college",9052
"819",5,"Black",0.5,"30-39","4-Year College",2944
"820",5,"Black",0.5,"30-39","Post-grad",842
"821",5,"Black",0.5,"40-49","No HS",2764
"822",5,"Black",0.5,"40-49","HS",12148
"823",5,"Black",0.5,"40-49","Some college",7533
"824",5,"Black",0.5,"40-49","4-Year College",2015
"825",5,"Black",0.5,"40-49","Post-grad",830
"826",5,"Black",0.5,"50-59","No HS",4616
"827",5,"Black",0.5,"50-59","HS",12951
"828",5,"Black",0.5,"50-59","Some college",6205
"829",5,"Black",0.5,"50-59","4-Year College",1698
"830",5,"Black",0.5,"50-59","Post-grad",731
"831",5,"Black",0.5,"60-69","No HS",4124
"832",5,"Black",0.5,"60-69","HS",8377
"833",5,"Black",0.5,"60-69","Some college",4973
"834",5,"Black",0.5,"60-69","4-Year College",1833
"835",5,"Black",0.5,"60-69","Post-grad",617
"836",5,"Black",0.5,"70+","No HS",4681
"837",5,"Black",0.5,"70+","HS",3302
"838",5,"Black",0.5,"70+","Some college",1977
"839",5,"Black",0.5,"70+","4-Year College",1108
"840",5,"Black",0.5,"70+","Post-grad",544
"841",5,"Other",-0.5,"18-29","No HS",1936
"842",5,"Other",-0.5,"18-29","HS",4099
"843",5,"Other",-0.5,"18-29","Some college",7390
"844",5,"Other",-0.5,"18-29","4-Year College",1543
"845",5,"Other",-0.5,"18-29","Post-grad",403
"846",5,"Other",-0.5,"30-39","No HS",988
"847",5,"Other",-0.5,"30-39","HS",2715
"848",5,"Other",-0.5,"30-39","Some college",3196
"849",5,"Other",-0.5,"30-39","4-Year College",1554
"850",5,"Other",-0.5,"30-39","Post-grad",1077
"851",5,"Other",-0.5,"40-49","No HS",1196
"852",5,"Other",-0.5,"40-49","HS",2117
"853",5,"Other",-0.5,"40-49","Some college",2173
"854",5,"Other",-0.5,"40-49","4-Year College",1204
"855",5,"Other",-0.5,"40-49","Post-grad",1256
"856",5,"Other",-0.5,"50-59","No HS",1524
"857",5,"Other",-0.5,"50-59","HS",1811
"858",5,"Other",-0.5,"50-59","Some college",2833
"859",5,"Other",-0.5,"50-59","4-Year College",848
"860",5,"Other",-0.5,"50-59","Post-grad",530
"861",5,"Other",-0.5,"60-69","No HS",1222
"862",5,"Other",-0.5,"60-69","HS",1635
"863",5,"Other",-0.5,"60-69","Some college",1620
"864",5,"Other",-0.5,"60-69","4-Year College",371
"865",5,"Other",-0.5,"60-69","Post-grad",465
"866",5,"Other",-0.5,"70+","No HS",1431
"867",5,"Other",-0.5,"70+","HS",1298
"868",5,"Other",-0.5,"70+","Some college",1010
"869",5,"Other",-0.5,"70+","4-Year College",214
"870",5,"Other",-0.5,"70+","Post-grad",224
"871",5,"Other",0.5,"18-29","No HS",2108
"872",5,"Other",0.5,"18-29","HS",5998
"873",5,"Other",0.5,"18-29","Some college",6462
"874",5,"Other",0.5,"18-29","4-Year College",1798
"875",5,"Other",0.5,"18-29","Post-grad",414
"876",5,"Other",0.5,"30-39","No HS",1070
"877",5,"Other",0.5,"30-39","HS",2916
"878",5,"Other",0.5,"30-39","Some college",2541
"879",5,"Other",0.5,"30-39","4-Year College",1278
"880",5,"Other",0.5,"30-39","Post-grad",766
"881",5,"Other",0.5,"40-49","No HS",2251
"882",5,"Other",0.5,"40-49","HS",1930
"883",5,"Other",0.5,"40-49","Some college",1718
"884",5,"Other",0.5,"40-49","4-Year College",1032
"885",5,"Other",0.5,"40-49","Post-grad",1066
"886",5,"Other",0.5,"50-59","No HS",2295
"887",5,"Other",0.5,"50-59","HS",2376
"888",5,"Other",0.5,"50-59","Some college",2143
"889",5,"Other",0.5,"50-59","4-Year College",1036
"890",5,"Other",0.5,"50-59","Post-grad",562
"891",5,"Other",0.5,"60-69","No HS",1053
"892",5,"Other",0.5,"60-69","HS",1511
"893",5,"Other",0.5,"60-69","Some college",1528
"894",5,"Other",0.5,"60-69","4-Year College",455
"895",5,"Other",0.5,"60-69","Post-grad",499
"896",5,"Other",0.5,"70+","No HS",1052
"897",5,"Other",0.5,"70+","HS",747
"898",5,"Other",0.5,"70+","Some college",764
"899",5,"Other",0.5,"70+","4-Year College",138
"900",5,"Other",0.5,"70+","Post-grad",250
"901",5,"Hispanic",-0.5,"18-29","No HS",1324
"902",5,"Hispanic",-0.5,"18-29","HS",2950
"903",5,"Hispanic",-0.5,"18-29","Some college",3590
"904",5,"Hispanic",-0.5,"18-29","4-Year College",797
"905",5,"Hispanic",-0.5,"18-29","Post-grad",21
"906",5,"Hispanic",-0.5,"30-39","No HS",872
"907",5,"Hispanic",-0.5,"30-39","HS",1673
"908",5,"Hispanic",-0.5,"30-39","Some college",1469
"909",5,"Hispanic",-0.5,"30-39","4-Year College",670
"910",5,"Hispanic",-0.5,"30-39","Post-grad",137
"911",5,"Hispanic",-0.5,"40-49","No HS",729
"912",5,"Hispanic",-0.5,"40-49","HS",953
"913",5,"Hispanic",-0.5,"40-49","Some college",905
"914",5,"Hispanic",-0.5,"40-49","4-Year College",578
"915",5,"Hispanic",-0.5,"40-49","Post-grad",226
"916",5,"Hispanic",-0.5,"50-59","No HS",524
"917",5,"Hispanic",-0.5,"50-59","HS",658
"918",5,"Hispanic",-0.5,"50-59","Some college",772
"919",5,"Hispanic",-0.5,"50-59","4-Year College",572
"920",5,"Hispanic",-0.5,"50-59","Post-grad",237
"921",5,"Hispanic",-0.5,"60-69","No HS",539
"922",5,"Hispanic",-0.5,"60-69","HS",230
"923",5,"Hispanic",-0.5,"60-69","Some college",438
"924",5,"Hispanic",-0.5,"60-69","4-Year College",266
"925",5,"Hispanic",-0.5,"60-69","Post-grad",67
"926",5,"Hispanic",-0.5,"70+","No HS",366
"927",5,"Hispanic",-0.5,"70+","HS",318
"928",5,"Hispanic",-0.5,"70+","Some college",443
"929",5,"Hispanic",-0.5,"70+","4-Year College",142
"930",5,"Hispanic",-0.5,"70+","Post-grad",36
"931",5,"Hispanic",0.5,"18-29","No HS",1275
"932",5,"Hispanic",0.5,"18-29","HS",3960
"933",5,"Hispanic",0.5,"18-29","Some college",2908
"934",5,"Hispanic",0.5,"18-29","4-Year College",586
"935",5,"Hispanic",0.5,"18-29","Post-grad",64
"936",5,"Hispanic",0.5,"30-39","No HS",1041
"937",5,"Hispanic",0.5,"30-39","HS",1686
"938",5,"Hispanic",0.5,"30-39","Some college",893
"939",5,"Hispanic",0.5,"30-39","4-Year College",535
"940",5,"Hispanic",0.5,"30-39","Post-grad",184
"941",5,"Hispanic",0.5,"40-49","No HS",955
"942",5,"Hispanic",0.5,"40-49","HS",880
"943",5,"Hispanic",0.5,"40-49","Some college",598
"944",5,"Hispanic",0.5,"40-49","4-Year College",192
"945",5,"Hispanic",0.5,"40-49","Post-grad",302
"946",5,"Hispanic",0.5,"50-59","No HS",618
"947",5,"Hispanic",0.5,"50-59","HS",798
"948",5,"Hispanic",0.5,"50-59","Some college",524
"949",5,"Hispanic",0.5,"50-59","4-Year College",278
"950",5,"Hispanic",0.5,"50-59","Post-grad",209
"951",5,"Hispanic",0.5,"60-69","No HS",410
"952",5,"Hispanic",0.5,"60-69","HS",423
"953",5,"Hispanic",0.5,"60-69","Some college",503
"954",5,"Hispanic",0.5,"60-69","4-Year College",112
"955",5,"Hispanic",0.5,"60-69","Post-grad",173
"956",5,"Hispanic",0.5,"70+","No HS",359
"957",5,"Hispanic",0.5,"70+","HS",390
"958",5,"Hispanic",0.5,"70+","Some college",207
"959",5,"Hispanic",0.5,"70+","4-Year College",110
"960",5,"Hispanic",0.5,"70+","Post-grad",14
"961",6,"White",-0.5,"18-29","No HS",49454
"962",6,"White",-0.5,"18-29","HS",182828
"963",6,"White",-0.5,"18-29","Some college",415499
"964",6,"White",-0.5,"18-29","4-Year College",260783
"965",6,"White",-0.5,"18-29","Post-grad",60926
"966",6,"White",-0.5,"30-39","No HS",26138
"967",6,"White",-0.5,"30-39","HS",105240
"968",6,"White",-0.5,"30-39","Some college",263626
"969",6,"White",-0.5,"30-39","4-Year College",273585
"970",6,"White",-0.5,"30-39","Post-grad",174652
"971",6,"White",-0.5,"40-49","No HS",29746
"972",6,"White",-0.5,"40-49","HS",123239
"973",6,"White",-0.5,"40-49","Some college",274128
"974",6,"White",-0.5,"40-49","4-Year College",247144
"975",6,"White",-0.5,"40-49","Post-grad",173406
"976",6,"White",-0.5,"50-59","No HS",47175
"977",6,"White",-0.5,"50-59","HS",206432
"978",6,"White",-0.5,"50-59","Some college",421967
"979",6,"White",-0.5,"50-59","4-Year College",273899
"980",6,"White",-0.5,"50-59","Post-grad",168616
"981",6,"White",-0.5,"60-69","No HS",41827
"982",6,"White",-0.5,"60-69","HS",198142
"983",6,"White",-0.5,"60-69","Some college",407283
"984",6,"White",-0.5,"60-69","4-Year College",232906
"985",6,"White",-0.5,"60-69","Post-grad",183945
"986",6,"White",-0.5,"70+","No HS",106451
"987",6,"White",-0.5,"70+","HS",320334
"988",6,"White",-0.5,"70+","Some college",381829
"989",6,"White",-0.5,"70+","4-Year College",194408
"990",6,"White",-0.5,"70+","Post-grad",140508
"991",6,"White",0.5,"18-29","No HS",72713
"992",6,"White",0.5,"18-29","HS",278994
"993",6,"White",0.5,"18-29","Some college",439556
"994",6,"White",0.5,"18-29","4-Year College",229290
"995",6,"White",0.5,"18-29","Post-grad",41179
